co_code,industry_type,incorporation_year,nse,year,sales,retained_profits,total_assets
471269,Retail trading,2002.0,MANYAVAR,2017.0,6006.2,1060.4,4925.8
471269,Retail trading,2002.0,MANYAVAR,2018.0,7591.8,1486.4,9401.8
471269,Retail trading,2002.0,MANYAVAR,2019.0,7937.3,1822.7,11470.3
471269,Retail trading,2002.0,MANYAVAR,2020.0,9144.9,1847.3,16638.2
471269,Retail trading,2002.0,MANYAVAR,2021.0,5365.1,1307.4,21031.0
471269,Retail trading,2002.0,MANYAVAR,2022.0,10018.8,3083.5,23485.5
505096,Retail trading,2009.0,GRETEX,2019.0,142.7,0.2,55.4
505096,Retail trading,2009.0,GRETEX,2022.0,133.1,5.4,55.9
535718,Retail trading,2013.0,OSIAHYPER,2015.0,189.0,1.0,59.5
535718,Retail trading,2013.0,OSIAHYPER,2016.0,532.2,3.8,265.3
535718,Retail trading,2013.0,OSIAHYPER,2017.0,947.9,9.5,497.2
535718,Retail trading,2013.0,OSIAHYPER,2018.0,1528.4,56.1,780.7
535718,Retail trading,2013.0,OSIAHYPER,2019.0,2507.9,81.0,1367.0
535718,Retail trading,2013.0,OSIAHYPER,2020.0,3735.9,84.6,2041.4
535718,Retail trading,2013.0,OSIAHYPER,2021.0,3406.2,54.2,2615.0
535718,Retail trading,2013.0,OSIAHYPER,2022.0,6263.1,90.4,4007.5
544539,Retail trading,2016.0,RADHIKAJWE,2017.0,1570.4,92.5,1764.5
544539,Retail trading,2016.0,RADHIKAJWE,2018.0,2398.9,117.5,1857.1
544539,Retail trading,2016.0,RADHIKAJWE,2019.0,1733.8,84.1,1817.4
544539,Retail trading,2016.0,RADHIKAJWE,2020.0,1721.9,113.9,1676.9
544539,Retail trading,2016.0,RADHIKAJWE,2021.0,1376.5,226.2,1976.1
544539,Retail trading,2016.0,RADHIKAJWE,2022.0,2330.8,247.0,2200.8
551967,Retail trading,2016.0,ARVINDFASN,2017.0,2922.8,-35.4,11738.0
551967,Retail trading,2016.0,ARVINDFASN,2018.0,10009.4,533.9,15386.8
551967,Retail trading,2016.0,ARVINDFASN,2019.0,10058.9,615.1,18877.2
551967,Retail trading,2016.0,ARVINDFASN,2020.0,8522.6,-48.9,20831.3
551967,Retail trading,2016.0,ARVINDFASN,2021.0,2976.5,-594.1,21930.0
551967,Retail trading,2016.0,ARVINDFASN,2022.0,5137.6,74.4,27259.3
560528,Retail trading,2011.0,PRAXIS,2018.0,3806.2,-19.9,3489.6
560528,Retail trading,2011.0,PRAXIS,2019.0,6842.8,-269.4,3845.9
560528,Retail trading,2011.0,PRAXIS,2020.0,7034.0,-807.4,6291.3
560528,Retail trading,2011.0,PRAXIS,2021.0,3130.9,-1032.2,4100.5
560528,Retail trading,2011.0,PRAXIS,2022.0,3988.9,142.4,4118.3
570862,Retail trading,2017.0,SPENCERS,2018.0,11613.5,-91.0,9236.6
570862,Retail trading,2017.0,SPENCERS,2019.0,24272.7,79.4,9649.5
570862,Retail trading,2017.0,SPENCERS,2020.0,26242.6,-570.2,14311.0
570862,Retail trading,2017.0,SPENCERS,2021.0,22799.4,-1279.3,14885.3
570862,Retail trading,2017.0,SPENCERS,2022.0,22022.2,-845.6,15275.4
575701,Retail trading,2017.0,HINDWAREAP,2019.0,4297.1,-187.9,2879.7
575701,Retail trading,2017.0,HINDWAREAP,2020.0,4728.6,87.8,4006.5
575701,Retail trading,2017.0,HINDWAREAP,2021.0,5590.3,175.7,4510.0
575701,Retail trading,2017.0,HINDWAREAP,2022.0,5540.0,69.0,5147.5
577875,Retail trading,2017.0,VASA,2018.0,170.0,5.6,293.7
577875,Retail trading,2017.0,VASA,2019.0,384.1,15.3,272.5
577875,Retail trading,2017.0,VASA,2020.0,320.7,6.3,352.4
577875,Retail trading,2017.0,VASA,2021.0,109.9,-80.6,282.7
580641,Retail trading,2008.0,DIL,2015.0,40.7,0.2,102.9
580641,Retail trading,2008.0,DIL,2016.0,102.5,0.1,205.4
580641,Retail trading,2008.0,DIL,2017.0,161.0,5.1,294.2
580641,Retail trading,2008.0,DIL,2018.0,176.0,10.0,425.4
580641,Retail trading,2008.0,DIL,2019.0,203.5,-4.5,467.2
580641,Retail trading,2008.0,DIL,2020.0,187.0,8.7,651.7
580641,Retail trading,2008.0,DIL,2021.0,307.8,21.6,543.5
589400,Retail trading,2016.0,SILGO,2018.0,164.7,9.5,90.2
589400,Retail trading,2016.0,SILGO,2019.0,216.7,12.3,106.1
589400,Retail trading,2016.0,SILGO,2020.0,284.0,19.7,269.8
589400,Retail trading,2016.0,SILGO,2021.0,318.4,22.0,452.4
601483,Retail trading,2019.0,DCI,2019.0,152.2,5.8,547.1
601483,Retail trading,2019.0,DCI,2020.0,1476.1,12.7,702.5
608318,Retail trading,2012.0,KORE,2014.0,254.5,1.3,53.2
608318,Retail trading,2012.0,KORE,2015.0,403.9,0.0,87.6
608318,Retail trading,2012.0,KORE,2016.0,382.4,-0.3,75.1
608318,Retail trading,2012.0,KORE,2017.0,425.0,0.0,69.8
608318,Retail trading,2012.0,KORE,2018.0,813.8,0.2,131.8
608318,Retail trading,2012.0,KORE,2019.0,1033.6,-0.3,156.5
608318,Retail trading,2012.0,KORE,2020.0,1033.8,0.8,248.1
647629,Retail trading,2015.0,BMETRICS,2019.0,150.3,9.3,77.8
647629,Retail trading,2015.0,BMETRICS,2020.0,270.3,13.9,90.8
647629,Retail trading,2015.0,BMETRICS,2021.0,284.4,12.8,155.9
647629,Retail trading,2015.0,BMETRICS,2022.0,574.0,12.4,357.4
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2001.0,425.5,2.0,118.3
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2002.0,553.6,1.2,124.6
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2003.0,603.7,-0.7,207.4
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2004.0,916.2,10.6,237.5
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2005.0,1222.3,7.0,398.3
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2006.0,1649.9,14.0,503.8
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2007.0,2290.1,63.8,806.1
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2008.0,3192.7,152.4,1666.0
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2009.0,4295.9,0.6,3413.3
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2010.0,4072.6,124.9,3381.6
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2011.0,6433.8,206.5,4566.4
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2012.0,11658.4,237.8,5559.0
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2013.0,17538.0,216.9,7332.2
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2014.0,21856.6,125.7,8263.8
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2015.0,23019.7,163.0,8845.9
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2016.0,32187.0,54.1,10689.3
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2017.0,34331.7,601.9,18730.4
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2018.0,44311.7,842.6,22117.3
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2019.0,58684.7,931.3,26679.9
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2020.0,59308.1,740.8,26726.1
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2021.0,60079.6,1537.8,29645.8
35548,Steel pipes & tubes,1986.0,APLAPOLLO,2022.0,90624.0,2871.3,34477.9
66728,Steel pipes & tubes,1955.0,ELECTCAST,2001.0,5620.4,498.1,6421.7
66728,Steel pipes & tubes,1955.0,ELECTCAST,2002.0,5877.7,684.1,7324.7
66728,Steel pipes & tubes,1955.0,ELECTCAST,2003.0,6702.9,792.0,8403.4
66728,Steel pipes & tubes,1955.0,ELECTCAST,2004.0,7389.1,554.1,10389.4
66728,Steel pipes & tubes,1955.0,ELECTCAST,2005.0,9485.9,656.0,11807.2
66728,Steel pipes & tubes,1955.0,ELECTCAST,2006.0,10228.9,468.5,13759.3
66728,Steel pipes & tubes,1955.0,ELECTCAST,2007.0,11858.0,765.7,17388.3
66728,Steel pipes & tubes,1955.0,ELECTCAST,2008.0,14153.9,128.3,22650.0
66728,Steel pipes & tubes,1955.0,ELECTCAST,2009.0,19841.5,946.4,27622.9
66728,Steel pipes & tubes,1955.0,ELECTCAST,2010.0,14814.6,1566.1,31907.3
66728,Steel pipes & tubes,1955.0,ELECTCAST,2011.0,17477.8,1071.6,38112.9
66728,Steel pipes & tubes,1955.0,ELECTCAST,2012.0,19567.3,233.9,41066.9
66728,Steel pipes & tubes,1955.0,ELECTCAST,2013.0,19823.3,781.2,50104.3
66728,Steel pipes & tubes,1955.0,ELECTCAST,2014.0,22350.9,744.1,54291.8
66728,Steel pipes & tubes,1955.0,ELECTCAST,2015.0,24466.2,447.5,54907.4
66728,Steel pipes & tubes,1955.0,ELECTCAST,2016.0,20161.5,279.4,58604.7
66728,Steel pipes & tubes,1955.0,ELECTCAST,2017.0,18320.8,558.0,58276.5
66728,Steel pipes & tubes,1955.0,ELECTCAST,2018.0,20758.2,255.1,56549.9
66728,Steel pipes & tubes,1955.0,ELECTCAST,2019.0,23537.5,-6504.3,50605.8
66728,Steel pipes & tubes,1955.0,ELECTCAST,2020.0,24879.3,985.9,50301.6
66728,Steel pipes & tubes,1955.0,ELECTCAST,2021.0,30855.8,1179.7,68044.1
66728,Steel pipes & tubes,1955.0,ELECTCAST,2022.0,50215.3,2983.4,82787.2
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2001.0,260.8,22.0,293.5
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2002.0,243.4,28.9,312.7
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2003.0,300.5,32.3,355.3
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2004.0,399.9,38.3,406.4
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2005.0,528.4,73.4,464.2
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2006.0,632.0,127.9,584.6
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2007.0,698.8,95.2,677.9
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2008.0,885.1,145.5,835.8
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2009.0,630.1,116.3,961.2
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2010.0,818.6,167.3,1125.0
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2011.0,1013.4,177.2,1309.7
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2012.0,1170.0,195.7,1515.7
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2013.0,1071.3,118.1,1649.7
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2014.0,932.4,69.9,1731.0
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2015.0,1026.5,25.2,1747.8
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2016.0,1020.8,52.9,1811.7
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2017.0,1066.5,148.9,2079.0
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2018.0,1151.0,335.7,1984.3
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2019.0,1202.4,236.3,2218.4
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2020.0,788.6,63.7,1626.0
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2021.0,1117.8,245.2,1931.2
78455,Steel pipes & tubes,1985.0,GANDHITUBE,2022.0,1348.6,269.4,1671.6
84124,Steel pipes & tubes,1986.0,GOODLUCK,2002.0,958.7,29.6,329.6
84124,Steel pipes & tubes,1986.0,GOODLUCK,2003.0,1619.5,28.2,543.4
84124,Steel pipes & tubes,1986.0,GOODLUCK,2004.0,2044.9,35.2,643.1
84124,Steel pipes & tubes,1986.0,GOODLUCK,2005.0,2600.1,24.5,778.4
84124,Steel pipes & tubes,1986.0,GOODLUCK,2006.0,2937.0,34.3,951.9
84124,Steel pipes & tubes,1986.0,GOODLUCK,2007.0,3639.7,30.5,1358.8
84124,Steel pipes & tubes,1986.0,GOODLUCK,2008.0,3901.2,76.6,1830.4
84124,Steel pipes & tubes,1986.0,GOODLUCK,2009.0,5414.6,118.5,1952.6
84124,Steel pipes & tubes,1986.0,GOODLUCK,2010.0,5227.9,147.6,2553.4
84124,Steel pipes & tubes,1986.0,GOODLUCK,2011.0,6202.8,141.0,2679.9
84124,Steel pipes & tubes,1986.0,GOODLUCK,2012.0,7542.8,192.4,3800.0
84124,Steel pipes & tubes,1986.0,GOODLUCK,2013.0,10694.3,210.6,4696.4
84124,Steel pipes & tubes,1986.0,GOODLUCK,2014.0,10985.5,170.1,5259.8
84124,Steel pipes & tubes,1986.0,GOODLUCK,2015.0,11836.6,235.7,5708.0
84124,Steel pipes & tubes,1986.0,GOODLUCK,2016.0,10918.5,292.3,6712.9
84124,Steel pipes & tubes,1986.0,GOODLUCK,2017.0,11935.1,177.6,7821.3
84124,Steel pipes & tubes,1986.0,GOODLUCK,2018.0,12992.6,127.6,8692.8
84124,Steel pipes & tubes,1986.0,GOODLUCK,2019.0,16499.5,305.8,9593.0
84124,Steel pipes & tubes,1986.0,GOODLUCK,2020.0,16291.4,338.8,10007.8
84124,Steel pipes & tubes,1986.0,GOODLUCK,2021.0,15625.4,300.5,10983.4
84124,Steel pipes & tubes,1986.0,GOODLUCK,2022.0,25917.8,712.3,12541.1
92893,Steel pipes & tubes,1985.0,HITECH,2001.0,959.2,6.7,290.6
92893,Steel pipes & tubes,1985.0,HITECH,2002.0,938.5,9.2,320.6
92893,Steel pipes & tubes,1985.0,HITECH,2003.0,1280.2,9.3,396.0
92893,Steel pipes & tubes,1985.0,HITECH,2004.0,1820.1,23.1,458.0
92893,Steel pipes & tubes,1985.0,HITECH,2005.0,2635.3,22.4,647.8
92893,Steel pipes & tubes,1985.0,HITECH,2006.0,2486.5,22.1,656.4
92893,Steel pipes & tubes,1985.0,HITECH,2007.0,2940.0,20.3,888.0
92893,Steel pipes & tubes,1985.0,HITECH,2008.0,3177.5,23.0,1062.0
92893,Steel pipes & tubes,1985.0,HITECH,2009.0,3545.5,20.4,1197.3
92893,Steel pipes & tubes,1985.0,HITECH,2010.0,3393.4,38.2,1428.1
92893,Steel pipes & tubes,1985.0,HITECH,2011.0,3555.9,31.6,1580.4
92893,Steel pipes & tubes,1985.0,HITECH,2013.0,4088.0,20.7,1942.4
92893,Steel pipes & tubes,1985.0,HITECH,2014.0,4263.9,25.9,2282.0
92893,Steel pipes & tubes,1985.0,HITECH,2015.0,5112.2,45.2,2152.4
92893,Steel pipes & tubes,1985.0,HITECH,2016.0,5664.8,57.0,2794.3
92893,Steel pipes & tubes,1985.0,HITECH,2017.0,6635.5,81.7,3174.9
92893,Steel pipes & tubes,1985.0,HITECH,2018.0,8410.1,142.5,3561.5
92893,Steel pipes & tubes,1985.0,HITECH,2019.0,11176.2,178.6,3958.3
92893,Steel pipes & tubes,1985.0,HITECH,2020.0,9670.6,137.2,4629.5
92893,Steel pipes & tubes,1985.0,HITECH,2021.0,10264.9,147.7,4535.4
92893,Steel pipes & tubes,1985.0,HITECH,2022.0,15118.9,298.7,5814.5
98990,Steel pipes & tubes,1990.0,ISMETALTUB,2001.0,3762.7,-68.8,7522.0
98990,Steel pipes & tubes,1990.0,ISMETALTUB,2002.0,4313.7,-165.2,8469.4
98990,Steel pipes & tubes,1990.0,ISMETALTUB,2003.0,3897.8,-370.7,8214.7
98990,Steel pipes & tubes,1990.0,ISMETALTUB,2004.0,4726.8,-138.6,8257.5
126871,Steel pipes & tubes,1991.0,SRIPIPES,2001.0,947.6,-94.6,1321.9
126871,Steel pipes & tubes,1991.0,SRIPIPES,2002.0,908.7,-242.9,1220.8
126871,Steel pipes & tubes,1991.0,SRIPIPES,2003.0,934.0,-93.3,988.8
126871,Steel pipes & tubes,1991.0,SRIPIPES,2004.0,2387.3,215.6,2992.5
126871,Steel pipes & tubes,1991.0,SRIPIPES,2005.0,3158.7,164.4,3901.6
126871,Steel pipes & tubes,1991.0,SRIPIPES,2006.0,3359.0,18.8,4540.7
126871,Steel pipes & tubes,1991.0,SRIPIPES,2007.0,4104.7,111.6,5460.8
126871,Steel pipes & tubes,1991.0,SRIPIPES,2008.0,4947.2,207.1,5504.1
126871,Steel pipes & tubes,1991.0,SRIPIPES,2009.0,6804.7,137.0,6515.9
126871,Steel pipes & tubes,1991.0,SRIPIPES,2010.0,7105.2,591.4,6657.4
126871,Steel pipes & tubes,1991.0,SRIPIPES,2011.0,7513.0,345.1,8266.6
126871,Steel pipes & tubes,1991.0,SRIPIPES,2012.0,8143.3,-45.4,9585.5
126871,Steel pipes & tubes,1991.0,SRIPIPES,2013.0,8953.8,-131.0,9346.2
126871,Steel pipes & tubes,1991.0,SRIPIPES,2014.0,10371.9,317.2,10473.1
126871,Steel pipes & tubes,1991.0,SRIPIPES,2015.0,11230.7,678.1,9870.1
126871,Steel pipes & tubes,1991.0,SRIPIPES,2016.0,11777.1,1409.6,14218.6
126871,Steel pipes & tubes,1991.0,SRIPIPES,2017.0,12034.4,1163.0,15842.3
126871,Steel pipes & tubes,1991.0,SRIPIPES,2018.0,15942.9,1186.8,19196.4
126871,Steel pipes & tubes,1991.0,SRIPIPES,2019.0,15588.5,837.6,22016.8
126871,Steel pipes & tubes,1991.0,SRIPIPES,2020.0,16629.6,1539.0,26817.1
126871,Steel pipes & tubes,1991.0,SRIPIPES,2021.0,15026.4,709.6,26598.7
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2001.0,2660.7,267.0,2039.0
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2002.0,3725.5,442.9,2558.1
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2003.0,4353.3,519.6,3166.7
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2004.0,5545.2,553.4,4541.7
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2005.0,8661.3,687.2,5369.0
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2006.0,10777.5,1147.8,10668.3
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2007.0,15208.9,1911.6,11591.9
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2008.0,16557.4,1539.6,14300.0
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2009.0,22111.3,2165.8,16139.7
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2010.0,17032.5,2352.5,25845.0
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2011.0,19097.9,2924.7,28700.1
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2012.0,24383.0,2615.4,31671.2
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2013.0,18384.1,1038.1,31063.5
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2014.0,13080.1,505.0,31666.3
135716,Steel pipes & tubes,1988.0,MAHSEAMLES,2015.0,14567.2,822.4,31139.5
