co_code,name,industry_type,incorporation_year,nse
98889,INDIAN METALS & FERRO ALLOYS LTD.,Ferro alloys,1961.0,IMFA
102952,BALASORE ALLOYS LTD.,Ferro alloys,1984.0,ISPATALLOY
109440,JEYPORE SUGAR CO. LTD.,Ferro alloys,1936.0,JEYPORE
136636,MAITHAN ALLOYS LTD.,Ferro alloys,1985.0,MAITHANALL
155990,NAVA LTD.,Ferro alloys,1972.0,NAVA
323683,ROHIT FERRO-TECH LTD.,Ferro alloys,2000.0,ROHITFERRO
369474,VISA STEEL LTD.,Ferro alloys,1996.0,VISASTEEL
371197,METKORE ALLOYS & INDS. LTD.,Ferro alloys,2006.0,METKORE
503461,SHYAM CENTURY FERROUS LTD.,Ferro alloys,2011.0,SHYAMCENT
581553,JAINAM FERRO ALLOYS (I) LTD.,Ferro alloys,2014.0,JAINAM
31979,BELLARY STEELS & ALLOYS LTD.,Sponge iron,1984.0,BELLARYSTL
129219,LLOYDS METALS & ENERGY LTD.,Sponge iron,1977.0,LLOYDMETAL
161841,NOVA IRON & STEEL LTD.,Sponge iron,1989.0,NOVAIRNSTL
248179,TATA STEEL LONG PRODUCTS LTD.,Sponge iron,1982.0,TATASTLLP
348469,S A L STEEL LTD.,Sponge iron,2003.0,SALSTEEL
366884,ANKIT METAL & POWER LTD.,Sponge iron,2002.0,ANKITMETAL
369199,ADHUNIK METALIKS LTD.,Sponge iron,2001.0,ADHUNIK
370160,O C L IRON & STEEL LTD.,Sponge iron,2006.0,OISL
94160,HINDUSTAN TIN WORKS LTD.,Other non-ferrous metals & metal products,1958.0,HINDTINWRK
94175,HINDUSTAN ZINC LTD.,Other non-ferrous metals & metal products,1966.0,HINDZINC
203362,ARCOTECH LTD.,Other non-ferrous metals & metal products,1981.0,ARCOTECH
216946,VEDANTA LTD.,Other non-ferrous metals & metal products,1965.0,VEDL
220300,SHETRON LTD.,Other non-ferrous metals & metal products,1980.0,SHETRON
245181,JHAGADIA COPPER LTD.,Other non-ferrous metals & metal products,1962.0,SWIL
351367,GRAVITA INDIA LTD.,Other non-ferrous metals & metal products,1992.0,GRAVITA
491774,PRECISION METALIKS LTD.,Other non-ferrous metals & metal products,2012.0,PRECISION
523003,K A WIRES LTD.,Other non-ferrous metals & metal products,2009.0,KAWIRES
35499,ADITYA BIRLA CHEMICALS (INDIA) LTD. [MERGED],Caustic soda,1976.0,ABCIL
45690,CHEMFAB ALKALIS LTD. [MERGED],Caustic soda,1983.0,CHEMFALKAL
147749,LORDS CHLORO ALKALI LTD.,Caustic soda,1979.0,MODIALKALI
375683,MEGHMANI FINECHEM LTD.,Caustic soda,2007.0,MFL
396238,CHEMFAB ALKALIS LTD.,Caustic soda,2009.0,CHEMFAB
79550,GATEWAY DISTRIPARKS LTD. [MERGED],Railway transport services,1994.0,GDL
373863,GATEWAY DISTRIPARKS LTD.,Railway transport services,2005.0,GATEWAY
384823,NAVKAR CORPORATION LTD.,Railway transport services,2008.0,NAVKARCORP
51846,COX & KINGS LTD.,Tourism,1939.0,COX&KINGS
102156,INTERNATIONAL TRAVEL HOUSE LTD.,Tourism,1981.0,INTLTRAVHS
250620,THOMAS COOK (INDIA) LTD.,Tourism,1978.0,THOMASCOOK
52303,CREST ANIMATION STUDIOS LTD.,Animation content provider,1990.0,CRESTANI
386916,D Q ENTERTAINMENT (INTERNATIONAL) LTD.,Animation content provider,2007.0,DQE
52835,CUMMINS INDIA LTD.,Engines,1962.0,CUMMINSIND
85647,GREAVES COTTON LTD.,Engines,1922.0,GREAVESCOT
244486,SWARAJ ENGINES LTD.,Engines,1985.0,SWARAJENG
383930,KIRLOSKAR OIL ENGINES LTD.,Engines,2009.0,KIRLOSENG
52949,CUTFAST ABRASIVE TOOLS LTD. [MERGED],Abrasives,1967.0,CUTFASTABR
86189,GRINDWELL NORTON LTD.,Abrasives,1950.0,GRINDWELL
164740,ORIENT ABRASIVES LTD.,Abrasives,1971.0,ORIENTABRA
53000,CYBER MEDIA (INDIA) LTD.,Media-print,1982.0,CYBERMEDIA
105523,JAGRAN PRAKASHAN LTD.,Media-print,1975.0,JAGRAN
173264,SAMBHAAV MEDIA LTD.,Media-print,1990.0,SAMBHAAV
210277,SANDESH LTD.,Media-print,1943.0,SANDESH
215840,HINDUSTAN MEDIA VENTURES LTD.,Media-print,1918.0,HMVL
338882,DECCAN CHRONICLE HOLDINGS LTD.,Media-print,2002.0,DCHL
348129,H T MEDIA LTD.,Media-print,2002.0,HTMEDIA
377259,D B CORP LTD.,Media-print,1995.0,DBCORP
571292,MADHYA PRADESH TODAY MEDIA LTD.,Media-print,2010.0,MPTODAY
54985,DAEWOO MOTORS INDIA LTD.,Passenger vehicles,1901.0,DCMDAEWOO
140829,MARUTI SUZUKI INDIA LTD.,Passenger vehicles,1981.0,MARUTI
168774,PAL-PEUGEOT LTD.,Passenger vehicles,1997.0,PALPEUGEOT
58975,CONFIDENCE PETROLEUM INDIA LTD.,Refinery,1994.0,CONFIPET
69497,NAYARA ENERGY LTD.,Refinery,1989.0,ESSAROIL
82760,GOA CARBON LTD.,Refinery,1967.0,GOACARBON
169370,PANAMA PETROCHEM LTD.,Refinery,1982.0,PANAMAPET
189577,RAIN CALCINING LTD. [MERGED],Refinery,1989.0,RAINCALCIN
196667,RELIANCE INDUSTRIES LTD.,Refinery,1973.0,RELIANCE
196727,RELIANCE PETROLEUM LTD. (1993) [MERGED],Refinery,1993.0,RELPETRO
370115,RELIANCE PETROLEUM LTD. (2005) [MERGED],Refinery,2005.0,RPL
379145,AGARWAL INDUSTRIAL CORPN. LTD.,Refinery,1995.0,AGARIND
61857,INDIA POWER CORPN. LTD.,Electricity distribution,1919.0,DPSCLTD
242478,TORRENT POWER S E C LTD. [MERGED],Electricity distribution,1981.0,TORRENTSEC
66422,ELBEE SERVICES LTD.,Courier services,1981.0,ELBEE
172398,PATEL INTEGRATED LOGISTICS LTD.,Courier services,1962.0,PATINTLOG
521887,DELHIVERY LTD.,Courier services,2011.0,DELHIVERY
70321,EVEREADY INDUSTRIES (INDIA) LTD.,Dry cells,1934.0,EVEREADY
99444,INDO- NATIONAL LTD.,Dry cells,1972.0,NIPPOBATRY
141661,PANASONIC ENERGY INDIA CO. LTD.,Dry cells,1972.0,LAKHNNATNL
101070,INOX LEISURE LTD.,Exhibition of films,1999.0,INOXLEISUR
182249,P V R LTD.,Exhibition of films,1995.0,PVR
225296,FAME INDIA LTD. [MERGED],Exhibition of films,1999.0,FAME
416394,CINEMAX INDIA LTD. [MERGED],Exhibition of films,2011.0,CINEMAXIN
79489,GLOBAL OFFSHORE SERVICES LTD.,Shipping transport services,1976.0,GLOBOFFS
85543,GREAT EASTERN SHIPPING CO. LTD.,Shipping transport services,1948.0,GESHIP
98582,INDIA STEAMSHIP CO. LTD. [MERGED],Shipping transport services,1959.0,INDSTMSHIP
224351,SHREYAS SHIPPING & LOGISTICS LTD.,Shipping transport services,1988.0,SHREYAS
231702,SOUTH INDIA SHIPPING CORPN. LTD. [MERGED],Shipping transport services,1964.0,SISHIPPING
262931,VARUN SHIPPING CO. LTD. [MERGED],Shipping transport services,1971.0,VARUNSHIP
368943,G O L OFFSHORE LTD.,Shipping transport services,2005.0,GTOFFSHORE
409716,ESSAR SHIPPING LTD.,Shipping transport services,2010.0,ESSARSHPNG
518941,LANCER CONTAINER LINES LTD.,Shipping transport services,2011.0,LANCER
203198,S K M EGG PRODUCTS EXPORT (INDIA) LTD.,Poultry & meat products,1995.0,SKMEGGPROD
82982,GODFREY PHILLIPS INDIA LTD.,Tobacco products,1936.0,GODFRYPHLP
97066,I T C LTD.,Tobacco products,1910.0,ITC
260926,V S T INDUSTRIES LTD.,Tobacco products,1930.0,VSTIND
244056,SUZLON ENERGY LTD.,Boilers & turbines,1995.0,SUZLON
250369,THERMAX LTD.,Boilers & turbines,1980.0,THERMAX
254594,TRIVENI TURBINE LTD.,Boilers & turbines,1995.0,TRITURBINE
386273,INOX WIND LTD.,Boilers & turbines,2009.0,INOXWIND
86597,ADANI PORTS & SPECIAL ECONOMIC ZONE LTD.,Shipping transport infrastructure services,1998.0,ADANIPORTS
86845,GUJARAT PIPAVAV PORT LTD.,Shipping transport infrastructure services,1992.0,GPPL
86720,GUJARAT GAS CO. LTD. [MERGED],Natural gas trading & distribution,1980.0,GUJRATGAS
86923,GUJARAT STATE PETRONET LTD.,Natural gas trading & distribution,1998.0,GSPL
389247,ADANI TOTAL GAS LTD.,Natural gas trading & distribution,2005.0,ATGL
444847,GUJARAT GAS LTD.,Natural gas trading & distribution,2012.0,GUJGASLTD
94755,HOGANAS INDIA PVT. LTD.,Pig iron,1986.0,HOGANAS
121150,KIRLOSKAR FERROUS INDS. LTD.,Pig iron,1991.0,KIRLFER
145816,MIDWEST IRON & STEEL CO. LTD.,Pig iron,1990.0,MIDWESTIRN
248154,TATA METALIKS LTD.,Pig iron,1990.0,TATAMETALI
98646,INDIAMART INTERMESH LTD.,Online marketplaces,1999.0,INDIAMART
412105,ZOMATO LTD.,Online marketplaces,2010.0,ZOMATO
136444,MAHINDRA & MAHINDRA LTD.,Diversified automobile,1945.0,M&M
444974,M E P INFRASTRUCTURE DEVELOPERS LTD.,Road transport infrastructure services,2002.0,MEP
570802,R M DRIP & SPRINKLERS SYSTEMS LTD.,Irrigation,2004.0,RMDRIP
